Fagaitua_no_rain,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
11/19/2017 9:30,995,64.7,89.2,0,135,5,1,76.1
11/19/2017 9:45,978,66.9,88.5,0,118,9,2,76.4
11/19/2017 10:00,988,65.1,88.5,0,134,11,2,75.6
11/19/2017 10:15,936,67.9,87.9,0,122,8,2,76.3
11/19/2017 10:30,923,66.4,88.4,0,128,6,2,76.1
11/19/2017 10:45,1105,66.1,87.9,0,132,13,3,75.5
11/19/2017 11:00,1043,64.7,88.3,0,129,10,3,75.2
11/19/2017 11:15,1181,65.5,88.6,0,131,10,2,75.9
11/19/2017 11:30,987,66.2,88.6,0,122,9,2,76.2
11/19/2017 11:45,1161,63.5,88.8,0,131,12,2,75.1
11/19/2017 12:00,1047,64.5,89.5,0,103,7,2,76.2
11/19/2017 12:15,867,67.4,88.4,0,153,6,1,76.5
11/19/2017 12:30,1232,64.7,89.8,0,144,8,1,76.6
11/19/2017 12:45,810,67.3,88.8,0,114,14,3,76.9
11/19/2017 13:00,940,66.5,88,0,153,10,1,75.7
11/19/2017 13:15,1208,64.7,89.5,0,151,6,1,76.3
11/19/2017 13:30,999,64.4,89.5,0,131,9,1,76.2
11/19/2017 13:45,997,65,89.7,0,153,5,1,76.7
11/19/2017 14:00,757,66.9,89.3,0,153,6,1,77.2
11/19/2017 14:15,1141,65,89.3,0,146,7,2,76.3
11/19/2017 14:30,890,65.2,89.8,0,141,11,2,76.9
11/19/2017 14:45,375,75.1,85.5,0,120,8,2,76.9
11/19/2017 15:00,757,73.4,85.4,0,131,7,2,76.1
11/19/2017 15:15,597,69.8,87.3,0,125,9,0,76.5
11/19/2017 15:30,381,71.3,87.1,0,120,7,1,76.9
11/19/2017 15:45,723,67.9,86.9,0,108,9,1,75.3
11/19/2017 16:00,357,70.5,86.6,0,101,13,2,76.1
11/19/2017 16:15,563,68.9,86.3,0,110,6,1,75.2
11/19/2017 16:30,324,72.6,86.1,0,125,9,2,76.5
11/19/2017 16:45,274,71.3,86.1,0,80,8,2,76
11/19/2017 17:00,199,73.7,84.1,0,91,8,1,75
11/19/2017 17:15,138,74.3,84.5,0,69,6,1,75.6
11/19/2017 17:30,113,74.4,84,0,66,6,1,75.2
11/19/2017 17:45,87,74.9,83.9,0,64,6,1,75.3
11/19/2017 18:00,54,75,83.7,0,91,5,0,75.1
11/19/2017 18:15,45,75.9,83.6,0,100,5,0,75.4
11/19/2017 18:30,15,76.3,83.4,0,76,6,0,75.3
11/19/2017 18:45,1,80,82.6,0,70,3,0,75.9
11/19/2017 19:00,0,81.7,81.5,0,70,4,0,75.5
11/19/2017 19:15,0,81.7,81.2,0,46,4,0,75.2
11/19/2017 19:30,0,80.9,81.3,0,33,4,0,75
11/19/2017 19:45,0,81.2,81.3,0,74,2,0,75.1
11/19/2017 20:00,0,80.7,81.4,0,69,12,0,75
11/19/2017 20:15,0,80,81.6,0,158,0,0,74.9
11/19/2017 20:30,0,80,81.9,0,56,0,0,75.2
11/19/2017 20:45,0,80,82,0,42,4,0,75.3
11/19/2017 21:00,0,79.5,82,0,46,0,0,75.2
11/19/2017 21:15,0,78.8,82.2,0,56,2,0,75.1
11/19/2017 21:30,0,78.1,82.3,0,73,5,0,74.9
11/19/2017 21:45,0,77.2,82.3,0,56,2,0,74.6
11/19/2017 22:00,0,77.2,82.2,0,43,0,0,74.5
11/19/2017 22:15,0,77.8,82.3,0,42,0,0,74.8
11/19/2017 22:30,0,78.5,82,0,62,0,0,74.8
11/19/2017 22:45,0,78.1,82,0,38,0,0,74.6
11/19/2017 23:00,0,76.6,82.3,0,36,4,0,74.4
11/19/2017 23:15,0,76.4,82.4,0,29,5,0,74.4
11/19/2017 23:30,0,76,82.6,0,76,4,0,74.4
11/19/2017 23:45,0,75.9,82.5,0,48,8,0,74.3
11/20/2017 0:00,0,75.4,82.6,0,53,3,0,74.2
11/20/2017 0:15,0,75.5,82.6,0,77,5,0,74.3
11/20/2017 0:30,0,75.8,82.5,0,42,2,0,74.3
11/20/2017 0:45,0,76.1,82.3,0,39,2,0,74.2
11/20/2017 1:00,0,75.8,82.3,0,32,0,0,74.1
11/20/2017 1:15,0,76.2,82.1,0,21,0,0,74
11/20/2017 1:30,0,76.2,82,0,18,0,0,73.9
11/20/2017 1:45,0,76,82.2,0,38,1,0,74.1
11/20/2017 2:00,0,76.3,82.3,0,132,2,0,74.3
11/20/2017 2:15,0,78.8,81.8,0,35,0,0,74.7
11/20/2017 2:30,0,79.5,81.3,0,314,0,0,74.5
11/20/2017 2:45,0,78.7,81.7,0,218,0,0,74.6
11/20/2017 3:00,0,77.5,82,0,49,0,0,74.4
11/20/2017 3:15,0,76.5,82.3,0,48,4,0,74.3
11/20/2017 3:30,0,76.4,82.1,0,55,0,0,74.1
11/20/2017 3:45,0,76.2,82.1,0,72,0,0,74
11/20/2017 4:00,0,76.4,82,0,62,0,0,74
11/20/2017 4:15,0,76.4,82.1,0,60,0,0,74.1
11/20/2017 4:30,0,75.7,82.5,0,42,0,0,74.2
11/20/2017 4:45,0,76.1,82.6,0,56,0,0,74.5
11/20/2017 5:00,0,77.2,82.3,0,62,3,0,74.6
11/20/2017 5:15,0,78.1,82.2,0,62,0,0,74.8
11/20/2017 5:30,0,77.9,82.2,0,170,0,0,74.8
11/20/2017 5:45,2,77.7,82.2,0,42,0,0,74.7
11/20/2017 6:00,11,77.1,82.5,0,45,0,0,74.8
11/20/2017 6:15,20,77.6,82.5,0,39,0,0,74.9
11/20/2017 6:30,83,77.3,83,0,39,0,0,75.3
11/20/2017 6:45,158,75.4,83.9,0,63,5,0,75.5
11/20/2017 7:00,247,71.3,85.4,0,76,3,0,75.3
11/20/2017 7:15,271,70.6,85.7,0,97,8,1,75.3
11/20/2017 7:30,329,69.7,85.7,0,93,7,2,74.9
11/20/2017 7:45,328,70.6,85.8,0,97,5,1,75.4
11/20/2017 8:00,345,69.7,86,0,70,5,0,75.2
11/20/2017 8:15,546,69.6,86.7,0,108,6,1,75.8
11/20/2017 8:30,504,68.1,86.7,0,107,4,0,75.2
11/20/2017 8:45,219,70.2,86.7,0,76,9,1,76.1
11/20/2017 9:00,963,72.7,84.9,0,97,6,0,75.4
11/20/2017 9:15,314,75.2,84.7,0,100,9,2,76.2
11/20/2017 9:30,767,74.3,83.9,0,80,5,1,75
11/20/2017 9:45,899,68.1,85.6,0,81,5,1,74.1
11/20/2017 10:00,582,71.3,85.2,0,90,7,1,75.1
11/20/2017 10:15,1012,71.9,84.2,0,83,8,2,74.4
11/20/2017 10:30,1136,68.9,85.8,0,84,8,3,74.7
11/20/2017 10:45,1147,66.7,87.4,0,77,7,1,75.2
11/20/2017 11:00,1230,66.6,88.2,0,84,10,2,76
11/20/2017 11:15,1307,67.3,87.5,0,84,10,3,75.6
11/20/2017 11:30,1130,66.4,88,0,77,10,3,75.7
11/20/2017 11:45,1267,65.5,87.9,0,110,9,3,75.2
11/20/2017 12:00,1352,62.6,88.8,0,103,10,2,74.7
11/20/2017 12:15,1309,65.5,89,0,118,8,2,76.2
11/20/2017 12:30,1302,64.7,89,0,96,11,3,75.9
11/20/2017 12:45,1146,64.8,89.7,0,105,7,1,76.6
11/20/2017 13:00,1206,65.5,89.2,0,103,10,2,76.4
11/20/2017 13:15,1218,67.4,88.1,0,86,10,4,76.2
11/20/2017 13:30,1071,68.9,88.7,0,97,11,3,77.5
11/20/2017 13:45,917,66.9,87.9,0,118,8,2,75.8
11/20/2017 14:00,1095,65.4,89.4,0,120,7,2,76.6
11/20/2017 14:15,1024,63.9,88.7,0,105,11,3,75.2
11/20/2017 14:30,1046,65.5,88,0,84,10,4,75.3
11/20/2017 14:45,1021,64.7,88.5,0,103,6,2,75.4
11/20/2017 15:00,977,66.4,88.6,0,101,8,3,76.3
11/20/2017 15:15,900,66.2,88.4,0,88,9,3,76
11/20/2017 15:30,801,67.8,87.9,0,87,10,3,76.2
11/20/2017 15:45,783,65.3,88,0,83,9,2,75.2
11/20/2017 16:00,722,63.9,88.9,0,136,6,1,75.4
11/20/2017 16:15,696,63.4,89,0,90,8,1,75.3
11/20/2017 16:30,726,65.1,88.5,0,88,7,2,75.6
11/20/2017 16:45,273,70.4,86.9,0,97,8,2,76.4
11/20/2017 17:00,54,74.3,84.5,0,108,4,1,75.6
11/20/2017 17:15,283,71.3,85,0,90,2,0,74.9
11/20/2017 17:30,213,70.2,86.5,0,60,7,1,75.9
11/20/2017 17:45,69,73.8,85.1,0,79,4,0,76
11/20/2017 18:00,26,75.3,83.9,0,70,3,0,75.4
11/20/2017 18:15,22,75.9,83.5,0,76,2,0,75.3
11/20/2017 18:30,6,78.4,82.8,0,90,3,0,75.5
11/20/2017 18:45,0,80.1,82.1,0,132,5,0,75.5
11/20/2017 19:00,0,81.6,81.6,0,310,1,0,75.5
11/20/2017 19:15,0,81.5,81.6,0,344,0,0,75.5
11/20/2017 19:30,0,82.2,81.4,0,351,0,0,75.5
11/20/2017 19:45,0,81.9,81.6,0,348,0,0,75.6
11/20/2017 20:00,0,83,81.3,0,348,0,0,75.7
11/20/2017 20:15,0,82.3,81.2,0,39,3,0,75.4
11/20/2017 20:30,0,81.3,81.3,0,50,0,0,75.1
11/20/2017 20:45,0,80.5,81.4,0,35,0,0,74.9
11/20/2017 21:00,0,79.5,81.4,0,56,0,0,74.6
11/20/2017 21:15,0,78.1,81.5,0,32,0,0,74.2
11/20/2017 21:30,0,77.4,81.9,0,52,0,0,74.3
11/20/2017 21:45,0,77.3,82,0,59,0,0,74.3
11/20/2017 22:00,0,77.9,82.2,0,21,3,0,74.8
11/20/2017 22:15,0,78.8,82,0,56,0,0,74.9
11/20/2017 22:30,0,78.7,81.9,0,56,0,0,74.8
11/20/2017 22:45,0,77,82.1,0,40,2,0,74.3
11/20/2017 23:00,0,76.4,82.2,0,245,0,0,74.2
11/20/2017 23:15,0,76.3,82.1,0,38,0,0,74.1
11/20/2017 23:30,0,77.8,81.9,0,38,0,0,74.4
11/20/2017 23:45,0,78,81.8,0,31,1,0,74.4
11/21/2017 0:00,0,77.9,82,0,43,0,0,74.6
11/21/2017 0:15,0,77.8,82.2,0,48,0,0,74.7
11/21/2017 0:30,0,77,82.3,0,79,3,0,74.5
11/21/2017 0:45,0,76.9,82.5,0,50,0,0,74.7
11/21/2017 1:00,0,78.8,82,0,24,0,0,74.9
11/21/2017 1:15,0,79.2,82,0,26,0,0,75.1
11/21/2017 1:30,0,79.6,81.9,0,98,0,0,75.1
11/21/2017 1:45,0,79.9,81.7,0,144,0,0,75
11/21/2017 2:00,0,80.4,81.6,0,278,0,0,75.1
11/21/2017 2:15,0,80.1,81.8,0,306,0,0,75.2
11/21/2017 2:30,0,79.7,82.2,0,321,0,0,75.4
11/21/2017 2:45,0,80,82.1,0,259,0,0,75.4
11/21/2017 3:00,0,79.6,82.3,0,62,2,0,75.5
11/21/2017 3:15,0,78.7,82.7,0,50,3,0,75.5
11/21/2017 3:30,0,78.7,82.7,0,53,0,0,75.5
11/21/2017 3:45,0,79.1,82.6,0,52,0,0,75.6
11/21/2017 4:00,0,79,82.7,0,79,0,0,75.7
11/21/2017 4:15,0,78.8,82.8,0,160,0,0,75.7
11/21/2017 4:30,0,78.6,82.6,0,104,0,0,75.4
11/21/2017 4:45,0,78.7,82.4,0,55,3,0,75.3
11/21/2017 5:00,0,79.2,82.4,0,42,0,0,75.4
11/21/2017 5:15,0,80,82.4,0,64,0,0,75.7
11/21/2017 5:30,0,79.9,82.7,0,63,0,0,76
11/21/2017 5:45,2,79,83,0,46,0,0,76
11/21/2017 6:00,10,78.1,83.2,0,31,0,0,75.8
11/21/2017 6:15,27,78.1,83.2,0,84,0,0,75.8
11/21/2017 6:30,83,76.7,83.7,0,43,7,0,75.8
11/21/2017 6:45,310,75.4,85,0,73,2,0,76.5
11/21/2017 7:00,246,72.8,86.2,0,46,0,0,76.7
11/21/2017 7:15,318,70.1,87.2,0,79,3,0,76.5
11/21/2017 7:30,394,67.3,87.5,0,57,5,0,75.6
11/21/2017 7:45,461,69.1,87.1,0,103,6,1,76
11/21/2017 8:00,361,68.3,87.4,0,86,6,1,75.9
11/21/2017 8:15,332,74.3,84.9,0,79,6,1,76
11/21/2017 8:30,696,69.5,87.1,0,148,6,0,76.2
11/21/2017 8:45,776,67.4,88.1,0,104,7,1,76.2
11/21/2017 9:00,557,68.1,87.4,0,111,5,1,75.9
11/21/2017 9:15,739,67.4,86.6,0,52,6,1,74.8
11/21/2017 9:30,701,70.1,87.4,0,142,4,0,76.7
11/21/2017 9:45,771,70.2,87.1,0,86,9,2,76.5
11/21/2017 10:00,839,69.7,87.8,0,141,7,1,76.9
11/21/2017 10:15,1071,64.3,88,0,74,8,1,74.7
11/21/2017 10:30,1079,65.4,88.4,0,83,9,1,75.6
11/21/2017 10:45,903,66.2,88.7,0,131,6,1,76.3
11/21/2017 11:00,1236,64.6,88.9,0,139,8,2,75.7
11/21/2017 11:15,1213,62.6,89,0,101,7,1,74.9
11/21/2017 11:30,1204,65.5,88.8,0,159,6,1,76
11/21/2017 11:45,947,66.8,87.7,0,135,7,2,75.6
11/21/2017 12:00,1026,67,88.3,0,114,9,2,76.2
11/21/2017 12:15,171,72.7,85,0,84,5,1,75.5
11/21/2017 12:30,151,78.8,82.7,0,136,4,0,75.6
11/21/2017 12:45,189,81.6,81,0,207,1,0,74.9
11/21/2017 13:00,208,84.2,80.6,0,213,2,0,75.4
11/21/2017 13:15,303,82.6,82.1,0,43,0,0,76.4
11/21/2017 13:30,469,78.5,83.7,0,166,0,0,76.4
11/21/2017 13:45,469,75.7,84.9,0,177,0,0,76.6
11/21/2017 14:00,752,69.8,86.1,0,91,4,0,75.3
11/21/2017 14:15,1148,65.9,88,0,128,3,0,75.5
11/21/2017 14:30,968,67.1,87.8,0,83,9,2,75.8
11/21/2017 14:45,965,65,88.5,0,135,5,0,75.5
11/21/2017 15:00,938,66.2,88.1,0,91,6,1,75.7
11/21/2017 15:15,763,68.1,86.6,0,74,5,1,75.1
11/21/2017 15:30,838,65.4,87.9,0,194,5,0,75.1
11/21/2017 15:45,796,65.5,88.8,0,203,5,1,76
11/21/2017 16:00,739,64.6,89,0,156,3,0,75.8
11/21/2017 16:15,632,65.5,89.3,0,264,4,0,76.5
11/21/2017 16:30,578,67.3,88.6,0,201,3,0,76.7
11/21/2017 16:45,297,70.9,87.9,0,245,3,0,77.5
11/21/2017 17:00,359,70.5,86.3,0,162,3,0,75.8
11/21/2017 17:15,178,72.2,86.6,0,129,4,0,76.8
11/21/2017 17:30,58,77,83.6,0,69,5,0,75.8
11/21/2017 17:45,52,77.4,83.1,0,76,0,0,75.5
11/21/2017 18:00,34,77,83.1,0,76,0,0,75.3
11/21/2017 18:15,21,77.2,82.7,0,76,0,0,75
11/21/2017 18:30,5,78.9,82.2,0,69,0,0,75.1
11/21/2017 18:45,0,80.1,81.7,0,127,1,0,75.1
11/21/2017 19:00,0,81.3,81.6,0,320,1,0,75.4
11/21/2017 19:15,0,80.4,81.7,0,331,1,0,75.2
11/21/2017 19:30,0,80,81.9,0,331,0,0,75.2
11/21/2017 19:45,0,80,81.8,0,331,0,0,75.1
11/21/2017 20:00,0,80.8,81.6,0,331,0,0,75.2
11/21/2017 20:15,0,81.2,81.3,0,331,0,0,75.1
11/21/2017 20:30,0,80,81.6,0,331,0,0,74.9
11/21/2017 20:45,0,80.1,81.7,0,328,0,0,75.1
11/21/2017 21:00,0,79.6,81.6,0,326,0,0,74.8
11/21/2017 21:15,0,80.5,81.2,0,321,0,0,74.7
11/21/2017 21:30,0,81,80.8,0,304,0,0,74.5
11/21/2017 21:45,0,81.1,80.6,0,296,0,0,74.4
11/21/2017 22:00,0,80.9,80.6,0,296,0,0,74.3
11/21/2017 22:15,0,81.1,80.6,0,296,1,0,74.4
11/21/2017 22:30,0,80.9,80.6,0,296,0,0,74.3
11/21/2017 22:45,0,80.7,80.6,0,296,0,0,74.2
11/21/2017 23:00,0,80.2,80.7,0,296,0,0,74.1
11/21/2017 23:15,0,78.3,81.3,0,296,0,0,74
11/21/2017 23:30,0,78.1,81.3,0,292,0,0,74
11/21/2017 23:45,0,78.1,81.1,0,286,0,0,73.8
11/22/2017 0:00,0,78,81,0,286,0,0,73.6
11/22/2017 0:15,0,78.5,80.9,0,286,0,0,73.7
11/22/2017 0:30,0,78.2,81.3,0,286,0,0,74
11/22/2017 0:45,0,79.3,81,0,295,0,0,74.1
11/22/2017 1:00,0,79.2,80.9,0,300,0,0,74
11/22/2017 1:15,0,79,80.8,0,303,2,0,73.8
11/22/2017 1:30,0,77.8,81.2,0,304,0,0,73.8
11/22/2017 1:45,0,77.4,81.2,0,304,0,0,73.6
11/22/2017 2:00,0,77.7,81.3,0,304,0,0,73.8
11/22/2017 2:15,0,78.2,81.3,0,304,0,0,74
11/22/2017 2:30,0,77.9,81.3,0,304,0,0,73.9
11/22/2017 2:45,0,78.3,81.3,0,304,0,0,74
11/22/2017 3:00,0,76.3,82,0,304,0,0,74
11/22/2017 3:15,0,74.4,82.8,0,307,0,0,74
11/22/2017 3:30,0,76.4,82.3,0,307,0,0,74.3
11/22/2017 3:45,0,77.9,81.6,0,307,0,0,74.2
11/22/2017 4:00,0,78.8,81.6,0,307,0,0,74.5
11/22/2017 4:15,0,79.9,81.2,0,307,0,0,74.5
11/22/2017 4:30,0,80.4,81.2,0,307,0,0,74.7
11/22/2017 4:45,0,80.7,81.1,0,307,0,0,74.7
11/22/2017 5:00,0,80.6,81,0,307,0,0,74.6
11/22/2017 5:15,0,80.7,80.9,0,307,0,0,74.5
11/22/2017 5:30,0,80.4,81,0,307,0,0,74.5
11/22/2017 5:45,5,80,81.3,0,307,0,0,74.7
11/22/2017 6:00,17,79.6,81.4,0,307,0,0,74.6
11/22/2017 6:15,73,79,81.8,0,307,0,0,74.8
11/22/2017 6:30,138,77.1,83,0,307,0,0,75.2
11/22/2017 6:45,150,74,84.9,0,307,0,0,75.9
11/22/2017 7:00,223,73.6,85.2,0,307,0,0,76
11/22/2017 7:15,254,71.9,85.6,0,307,0,0,75.7
11/22/2017 7:30,209,73,85.7,0,307,0,0,76.3
11/22/2017 7:45,234,72.8,85.6,0,307,0,0,76.1
11/22/2017 8:00,301,71.5,85.9,0,307,0,0,75.9
11/22/2017 8:15,398,69.6,86.2,0,307,0,0,75.4
11/22/2017 8:30,349,69.3,86.6,0,129,0,0,75.6
11/22/2017 8:45,495,69.7,86.4,0,144,0,0,75.6
11/22/2017 9:00,252,70.5,86.2,0,168,0,0,75.7
11/22/2017 9:15,221,70.7,85.9,0,168,0,0,75.5
11/22/2017 9:30,435,69.2,86.5,0,149,0,0,75.5
11/22/2017 9:45,186,72.3,85.1,0,148,0,0,75.4
11/22/2017 10:00,210,74.5,84.5,0,139,0,0,75.7
11/22/2017 10:15,276,76.6,83.8,0,139,0,0,75.8
11/22/2017 10:30,199,78,83,0,105,3,0,75.6
11/22/2017 10:45,333,78.5,83.1,0,122,1,0,75.9
11/22/2017 11:00,329,77.1,83.6,0,306,0,0,75.8
11/22/2017 11:15,289,74.9,85,0,306,0,0,76.3
11/22/2017 11:30,208,74.8,84.9,0,218,0,0,76.2
11/22/2017 11:45,181,76.3,83.9,0,53,2,0,75.8
11/22/2017 12:00,128,81,81.5,0,264,3,0,75.2
11/22/2017 12:15,209,81.2,80.9,0,292,0,0,74.7
11/22/2017 12:30,460,78.1,82.2,0,296,0,0,74.8
11/22/2017 12:45,1218,69.5,85.8,0,272,0,0,74.9
11/22/2017 13:00,686,66.5,87.4,0,170,3,0,75.2
11/22/2017 13:15,252,68.6,86.5,0,19,1,0,75.2
11/22/2017 13:30,312,72.2,85.6,0,1,0,0,75.9
11/22/2017 13:45,613,69.2,85.9,0,39,1,0,74.9
11/22/2017 14:00,239,70.2,85.8,0,64,2,0,75.2
11/22/2017 14:15,199,74.6,84.9,0,63,0,0,76.1
11/22/2017 14:30,544,74,84.4,0,204,5,1,75.4
11/22/2017 14:45,200,77.9,83.3,0,224,4,0,75.8
11/22/2017 15:00,253,76.3,83.4,0,225,3,0,75.3
11/22/2017 15:15,112,78.6,82.7,0,275,3,0,75.5
11/22/2017 15:30,129,78.5,82.2,0,306,0,0,75
11/22/2017 15:45,284,79.1,83.2,0,306,0,0,76.2
11/22/2017 16:00,360,73.2,84.9,0,307,1,0,75.6
11/22/2017 16:15,553,75.2,84.3,0,300,1,0,75.8
11/22/2017 16:30,354,72.9,85.1,0,286,1,0,75.7
11/22/2017 16:45,205,77.1,84.8,0,286,1,0,77
11/22/2017 17:00,329,79.5,83.8,0,286,0,0,76.9
11/22/2017 17:15,452,73.8,85.3,0,45,4,0,76.2
11/22/2017 17:30,174,75,84.8,0,245,1,0,76.2
11/22/2017 17:45,116,76.2,83.7,0,347,0,0,75.6
11/22/2017 18:00,71,78.1,83,0,347,0,0,75.6
11/22/2017 18:15,47,78.7,82.2,0,234,1,0,75.1
11/22/2017 18:30,19,79.4,81.6,0,8,0,0,74.7
11/22/2017 18:45,1,79.3,81.3,0,8,0,0,74.4
11/22/2017 19:00,0,78.8,81.3,0,8,0,0,74.2
11/22/2017 19:15,0,78.3,81.4,0,8,0,0,74.1
11/22/2017 19:30,0,77.4,81.6,0,8,0,0,74
11/22/2017 19:45,0,77.8,81.6,0,8,0,0,74.1
11/22/2017 20:00,0,77.9,81.5,0,8,0,0,74.1
11/22/2017 20:15,0,77.7,81.4,0,8,0,0,73.9
11/22/2017 20:30,0,75.9,81.6,0,8,0,0,73.4
11/22/2017 20:45,0,75.8,82,0,8,0,0,73.8
11/22/2017 21:00,0,75.9,82,0,8,0,0,73.8
11/22/2017 21:15,0,76,82,0,7,0,0,73.9
11/22/2017 21:30,0,76.3,81.9,0,7,0,0,73.9
11/22/2017 21:45,0,76.6,82,0,7,0,0,74.1
11/22/2017 22:00,0,76.7,82,0,7,0,0,74.1
11/22/2017 22:15,0,76.4,82,0,7,0,0,74
11/22/2017 22:30,0,76.3,81.8,0,7,0,0,73.8
11/22/2017 22:45,0,76.3,81.8,0,7,0,0,73.8
11/22/2017 23:00,0,76.4,81.9,0,7,0,0,73.9
11/22/2017 23:15,0,76.6,82,0,7,0,0,74.1
11/22/2017 23:30,0,76.9,81.8,0,7,0,0,74
11/22/2017 23:45,0,79.7,81.3,0,138,4,0,74.5
11/23/2017 0:00,0,82,80.4,0,306,8,1,74.5
11/23/2017 0:15,0,81.5,80.7,0,319,0,0,74.6
11/23/2017 0:30,0,82,80.4,0,319,0,0,74.5
11/23/2017 0:45,0,82.1,80.4,0,319,0,0,74.5
11/23/2017 1:00,0,82.4,80.5,0,319,0,0,74.7
11/23/2017 1:15,0,82.6,80.5,0,319,0,0,74.8
11/23/2017 1:30,0,82.7,80.6,0,320,0,0,74.9
11/23/2017 1:45,0,82.7,81.1,0,310,0,0,75.4
11/23/2017 2:00,0,83.1,81.4,0,309,0,0,75.9
11/23/2017 2:15,0,83,81.6,0,309,0,0,76
11/23/2017 2:30,0,82.6,81.8,0,309,0,0,76.1
11/23/2017 2:45,0,82.5,81.7,0,309,0,0,75.9
11/23/2017 3:00,0,82.4,81.7,0,309,0,0,75.9
11/23/2017 3:15,0,82.5,81.7,0,309,0,0,75.9
11/23/2017 3:30,0,82.3,82,0,309,0,0,76.2
11/23/2017 3:45,0,81.6,82,0,310,2,0,75.9
11/23/2017 4:00,0,79.2,82.7,0,313,2,0,75.7
11/23/2017 4:15,0,78.5,82.9,0,313,0,0,75.7
11/23/2017 4:30,0,79.1,82.6,0,313,0,0,75.6
11/23/2017 4:45,0,80,82.5,0,313,0,0,75.8
11/23/2017 5:00,0,80.5,82.7,0,302,2,0,76.2
11/23/2017 5:15,0,81.4,82.6,0,156,1,0,76.4
11/23/2017 5:30,0,81.6,82.6,0,136,4,0,76.5
11/23/2017 5:45,3,79.6,83,0,313,4,1,76.2
11/23/2017 6:00,42,77.7,83.3,0,330,3,0,75.8
11/23/2017 6:15,132,79,83.3,0,333,0,0,76.2
11/23/2017 6:30,188,79.7,83.8,0,330,0,0,77
11/23/2017 6:45,331,79.1,85.2,0,330,0,0,78.1
11/23/2017 7:00,456,74.8,86.9,0,330,0,0,78.1
11/23/2017 7:15,535,69.9,87.7,0,330,0,0,76.9
11/23/2017 7:30,457,67.4,88.5,0,330,0,0,76.6
11/23/2017 7:45,269,67.4,87.7,0,234,0,0,75.8
11/23/2017 8:00,456,68.3,86.6,0,138,3,0,75.2
11/23/2017 8:15,423,66.6,87,0,94,4,0,74.8
11/23/2017 8:30,365,67.6,86.6,0,121,4,0,74.9
11/23/2017 8:45,356,69.1,86.3,0,49,4,0,75.2
11/23/2017 9:00,368,69.9,86.3,0,176,3,0,75.6
11/23/2017 9:15,370,72.6,85.4,0,303,5,0,75.8
11/23/2017 9:30,379,74.4,84.4,0,259,3,0,75.6
11/23/2017 9:45,321,74.7,84.5,0,280,3,0,75.8
11/23/2017 10:00,368,74.2,85.2,0,269,3,0,76.3
11/23/2017 10:15,467,72.7,85.8,0,292,1,0,76.2
11/23/2017 10:30,346,75.5,85.2,0,264,9,1,76.8
11/23/2017 10:45,293,80,82.3,0,292,6,1,75.6
11/23/2017 11:00,384,78.1,82.2,0,293,3,0,74.8
11/23/2017 11:15,380,76.9,83.1,0,279,1,0,75.3
11/23/2017 11:30,344,75.3,84.7,0,286,0,0,76.2
11/23/2017 11:45,426,76.3,84.4,0,262,2,0,76.3
11/23/2017 12:00,958,71,86.1,0,241,2,0,75.8
11/23/2017 12:15,807,68.5,87.5,0,105,4,0,76.1
11/23/2017 12:30,628,69.4,87.7,0,103,5,0,76.7
11/23/2017 12:45,451,71.6,85.8,0,214,5,0,75.8
11/23/2017 13:00,442,71.5,86,0,196,2,0,76
11/23/2017 13:15,555,70,86.3,0,118,4,0,75.6
11/23/2017 13:30,732,71.2,86.9,0,187,3,0,76.7
11/23/2017 13:45,846,68.2,88.2,0,138,3,0,76.7
11/23/2017 14:00,744,68.2,87.8,0,90,6,1,76.3
11/23/2017 14:15,532,69.5,86.7,0,127,7,1,75.8
11/23/2017 14:30,381,71.4,86.2,0,156,3,0,76.1
11/23/2017 14:45,310,73.3,85.5,0,158,2,0,76.2
11/23/2017 15:00,395,72.9,85.7,0,139,2,0,76.2
11/23/2017 15:15,292,72.2,86,0,125,2,0,76.2
11/23/2017 15:30,156,72.9,85.1,0,156,2,0,75.7
11/23/2017 15:45,47,75.5,83.5,0,101,6,0,75.1
11/23/2017 16:00,22,80.9,80.7,0,132,5,0,74.4
11/23/2017 16:15,12,83.8,79.6,0,175,4,0,74.3
11/23/2017 16:30,11,84.8,79.1,0,302,0,0,74.2
11/23/2017 16:45,7,84.8,79.2,0,295,3,0,74.3
11/23/2017 17:00,5,84.9,79,0,264,7,0,74.1
11/23/2017 17:15,5,84.6,78.8,0,285,0,0,73.8
11/23/2017 17:30,4,84.5,78.7,0,254,5,0,73.7
11/23/2017 17:45,2,83.9,78.6,0,231,5,0,73.4
11/23/2017 18:00,1,83.9,78.7,0,201,3,0,73.5
11/23/2017 18:15,0,83.8,78.9,0,145,3,0,73.6
11/23/2017 18:30,0,83.3,78.9,0,237,4,1,73.5
11/23/2017 18:45,0,83.2,79.1,0,244,1,0,73.6
11/23/2017 19:00,0,83.2,79.3,0,196,3,0,73.8
11/23/2017 19:15,0,83.3,79.6,0,173,4,0,74.2
11/23/2017 19:30,0,83.7,79.7,0,192,3,0,74.4
11/23/2017 19:45,0,84.2,80.1,0,105,5,1,75
11/23/2017 20:00,0,84.1,80.1,0,127,4,0,74.9
11/23/2017 20:15,0,84.3,80.1,0,138,3,0,75
